id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,endMessage,endMessageLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,stageDurationMs,stageDurationMsLastChangedAt,stageEndedAt,stageEndedAtLastChangedAt,stageNumber,stageNumberLastChangedAt,stageStartedAt,stageStartedAtLastChangedAt,stageType,stageTypeLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KK184Z29KNB7A98Q4KFV04NP,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:37:37.353879683Z,390,2026-03-06T09:37:37.353879683Z,,,true,2026-03-06T09:37:51.049188113Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:37:37.353879683Z,1,2026-03-06T09:37:37.353879683Z,true,2026-03-06T09:37:37.43381259Z,Stage 2,2026-03-06T09:37:37.353879683Z,01KK184RC2B6QPW9KS7ZSVSHN3,2026-03-06T09:37:37.353879683Z,13531,2026-03-06T09:37:51.065618475Z,1772789871057,2026-03-06T09:37:51.065618475Z,2,2026-03-06T09:37:37.353879683Z,1772789857526,2026-03-06T09:37:37.530488667Z,,,true,2026-03-06T09:37:37.375268881Z,true,2026-03-06T09:37:37.467514607Z,01KK184Z232B23J3MDYR629WY0,2026-03-06T09:37:37.353879683Z
01KK18AH4SZTTFR8YREQ3S2RZ2,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:39.705838661Z,390,2026-03-06T09:40:39.705838661Z,,,true,2026-03-06T09:40:46.811176236Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:39.705838661Z,0,2026-03-06T09:40:39.705838661Z,true,2026-03-06T09:40:40.020186803Z,Stage 1,2026-03-06T09:40:39.705838661Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:40:39.705838661Z,6788,2026-03-06T09:40:46.828107964Z,1772790046820,2026-03-06T09:40:46.828107964Z,1,2026-03-06T09:40:39.705838661Z,1772790040032,2026-03-06T09:40:40.037577866Z,,,true,2026-03-06T09:40:39.960833969Z,true,2026-03-06T09:40:40.058764656Z,01KK18AH4KVES55M73WME27WX7,2026-03-06T09:40:39.705838661Z
01KK15YTX2D61HS0A9BMCW3STW,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T08:59:19.330166158Z,600,2026-03-06T08:59:19.330166158Z,Victory! You defeated the enemy!,2026-03-06T08:59:19.330166158Z,true,2026-03-06T08:59:35.169522355Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T08:59:19.330166158Z,3,2026-03-06T08:59:19.330166158Z,true,2026-03-06T08:59:19.381032749Z,Round Over,2026-03-06T08:59:19.330166158Z,01KK15RZ4SCDPZ7R03MA43R9HZ,2026-03-06T08:59:19.330166158Z,15729,2026-03-06T08:59:35.184018774Z,1772787575172,2026-03-06T08:59:35.184018774Z,end,2026-03-06T08:59:19.330166158Z,1772787559443,2026-03-06T08:59:19.445825169Z,roundEnd,2026-03-06T08:59:19.330166158Z,true,2026-03-06T08:59:19.346121568Z,true,2026-03-06T08:59:19.399020882Z,01KK15YTWX9GXWH7Y3ZTQF6VRE,2026-03-06T08:59:19.330166158Z
01KK16EC4KR3GR8SFMGMCZNNCV,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:07:48.499536542Z,390,2026-03-06T09:07:48.499536542Z,,,true,2026-03-06T09:08:00.154790072Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:07:48.499536542Z,4,2026-03-06T09:07:48.499536542Z,true,2026-03-06T09:07:48.561909166Z,Stage 5,2026-03-06T09:07:48.499536542Z,01KK16CBGWWQ9FZSTD7BYJG7CG,2026-03-06T09:07:48.499536542Z,11588,2026-03-06T09:08:00.166494824Z,1772788080160,2026-03-06T09:08:00.166494824Z,5,2026-03-06T09:07:48.499536542Z,1772788068572,2026-03-06T09:07:48.582181189Z,,,true,2026-03-06T09:07:48.511258978Z,true,2026-03-06T09:07:48.606045859Z,01KK16EC4ESMHSBV65ZH1KG9PT,2026-03-06T09:07:48.499536542Z
01KK16EQJAWZ17NQMJXVG4C2QN,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:08:00.202622205Z,600,2026-03-06T09:08:00.202622205Z,Defeat!,2026-03-06T09:08:00.202622205Z,true,2026-03-06T09:08:27.331210531Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:08:00.202622205Z,5,2026-03-06T09:08:00.202622205Z,true,2026-03-06T09:08:00.269603766Z,Round Over,2026-03-06T09:08:00.202622205Z,01KK16CBGWWQ9FZSTD7BYJG7CG,2026-03-06T09:08:00.202622205Z,27004,2026-03-06T09:08:27.349096955Z,1772788107335,2026-03-06T09:08:27.349096955Z,end,2026-03-06T09:08:00.202622205Z,1772788080331,2026-03-06T09:08:00.334492797Z,roundEnd,2026-03-06T09:08:00.202622205Z,true,2026-03-06T09:08:00.22143694Z,true,2026-03-06T09:08:00.294721435Z,01KK16EQJ5RF8A3MZ2G73KB792,2026-03-06T09:08:00.202622205Z
01KK17CP6XFCY3XW35SYENDMVR,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:24:21.853849671Z,390,2026-03-06T09:24:21.853849671Z,,,true,2026-03-06T09:24:42.928007884Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:24:21.853849671Z,3,2026-03-06T09:24:21.853849671Z,true,2026-03-06T09:24:21.94233253Z,Stage 4,2026-03-06T09:24:21.853849671Z,01KK17B313DF06CWW2BWNN8JQH,2026-03-06T09:24:21.853849671Z,20899,2026-03-06T09:24:42.946123552Z,1772789082937,2026-03-06T09:24:42.946123552Z,4,2026-03-06T09:24:21.853849671Z,1772789062038,2026-03-06T09:24:22.04254182Z,,,true,2026-03-06T09:24:21.874193226Z,true,2026-03-06T09:24:21.966875291Z,01KK17CP6R0SY70SNSYPKJ418D,2026-03-06T09:24:21.853849671Z
01KK17PMDBE5V86Z8S5FKTKECT,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:29:47.691977438Z,390,2026-03-06T09:29:47.691977438Z,,,true,2026-03-06T09:36:17.803424806Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:29:47.691977438Z,2,2026-03-06T09:29:47.691977438Z,true,2026-03-06T09:29:47.763180788Z,Stage 3,2026-03-06T09:29:47.691977438Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:29:47.691977438Z,389967,2026-03-06T09:36:17.81899784Z,1772789777810,2026-03-06T09:36:17.81899784Z,3,2026-03-06T09:29:47.691977438Z,1772789387843,2026-03-06T09:29:47.855838123Z,,,true,2026-03-06T09:29:47.71475712Z,true,2026-03-06T09:29:47.788311091Z,01KK17PMD67QCPXYAV1WQANHKC,2026-03-06T09:29:47.691977438Z
01KK17TVPVFMKY6S8KNA46HEFW,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:32:06.235828897Z,600,2026-03-06T09:32:06.235828897Z,Game Complete! Total Points: 164,2026-03-06T09:32:06.235828897Z,true,2026-03-06T09:32:21.896816775Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:32:06.235828897Z,5,2026-03-06T09:32:06.235828897Z,true,2026-03-06T09:32:06.336482521Z,Game Over,2026-03-06T09:32:06.235828897Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:32:06.235828897Z,15397,2026-03-06T09:32:21.908265881Z,1772789541904,2026-03-06T09:32:21.908265881Z,,,1772789526507,2026-03-06T09:32:06.511493257Z,gameEnd,2026-03-06T09:32:06.235828897Z,true,2026-03-06T09:32:06.264731379Z,true,2026-03-06T09:32:06.440448038Z,01KK17TVPNP4F2A3A9P8K695F7,2026-03-06T09:32:06.235828897Z
01KK18BM6ZS77712R7M484W38X,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:41:15.615935757Z,600,2026-03-06T09:41:15.615935757Z,Game Complete! Total Points: 173,2026-03-06T09:41:15.615935757Z,true,2026-03-06T09:41:22.109699668Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:41:15.615935757Z,4,2026-03-06T09:41:15.615935757Z,true,2026-03-06T09:41:15.675942198Z,Game Over,2026-03-06T09:41:15.615935757Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:41:15.615935757Z,6279,2026-03-06T09:41:22.121578776Z,1772790082117,2026-03-06T09:41:22.121578776Z,,,1772790075838,2026-03-06T09:41:15.841732107Z,gameEnd,2026-03-06T09:41:15.615935757Z,true,2026-03-06T09:41:15.633576523Z,true,2026-03-06T09:41:15.770827957Z,01KK18BM6T8HK4C6S98MKGGZS0,2026-03-06T09:41:15.615935757Z
01KK16G0RTYSSZTZZVPVAGRMHG,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:08:42.394562047Z,390,2026-03-06T09:08:42.394562047Z,,,true,2026-03-06T09:09:02.568886676Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:08:42.394562047Z,1,2026-03-06T09:08:42.394562047Z,true,2026-03-06T09:08:42.449541244Z,Stage 2,2026-03-06T09:08:42.394562047Z,01KK16FJ2J2CMXZNNK2B4Z6QHC,2026-03-06T09:08:42.394562047Z,20060,2026-03-06T09:09:02.594083644Z,1772788142580,2026-03-06T09:09:02.594083644Z,2,2026-03-06T09:08:42.394562047Z,1772788122520,2026-03-06T09:08:42.52397884Z,,,true,2026-03-06T09:08:42.411779666Z,true,2026-03-06T09:08:42.471946623Z,01KK16G0RM3XTXTR72481FJF38,2026-03-06T09:08:42.394562047Z
01KK16HX9P2YY9XXTDR67FHFQH,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:09:44.374578708Z,390,2026-03-06T09:09:44.374578708Z,,,true,2026-03-06T09:09:58.762054922Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:09:44.374578708Z,0,2026-03-06T09:09:44.374578708Z,true,2026-03-06T09:09:44.648296829Z,Stage 1,2026-03-06T09:09:44.374578708Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:09:44.374578708Z,14111,2026-03-06T09:09:58.775170929Z,1772788198768,2026-03-06T09:09:58.775170929Z,1,2026-03-06T09:09:44.374578708Z,1772788184657,2026-03-06T09:09:44.661525542Z,,,true,2026-03-06T09:09:44.606218191Z,true,2026-03-06T09:09:44.683873259Z,01KK16HX9H1W7W28EQVKMFEFKG,2026-03-06T09:09:44.374578708Z
01KK16RYDRBJC4TR5N32STX7NW,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:13:34.904975221Z,390,2026-03-06T09:13:34.904975221Z,,,true,2026-03-06T09:14:10.772216155Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:13:34.904975221Z,2,2026-03-06T09:13:34.904975221Z,true,2026-03-06T09:13:34.985674082Z,Stage 3,2026-03-06T09:13:34.904975221Z,01KK16R62P4R88EBKAHN7TDWM1,2026-03-06T09:13:34.904975221Z,35711,2026-03-06T09:14:10.786728804Z,1772788450778,2026-03-06T09:14:10.786728804Z,3,2026-03-06T09:13:34.904975221Z,1772788415067,2026-03-06T09:13:35.070498267Z,,,true,2026-03-06T09:13:34.936665955Z,true,2026-03-06T09:13:35.006088026Z,01KK16RYDMA3G711TH66AEY40B,2026-03-06T09:13:34.904975221Z
01KK17K81RKBY0W0W4MTKDD052,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:27:56.728873687Z,390,2026-03-06T09:27:56.728873687Z,,,true,2026-03-06T09:28:19.250382655Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:27:56.728873687Z,1,2026-03-06T09:27:56.728873687Z,true,2026-03-06T09:27:56.81359365Z,Stage 2,2026-03-06T09:27:56.728873687Z,01KK17JWA29ENEP6QVB7NYGZT6,2026-03-06T09:27:56.728873687Z,22358,2026-03-06T09:28:19.268192019Z,1772789299258,2026-03-06T09:28:19.268192019Z,2,2026-03-06T09:27:56.728873687Z,1772789276900,2026-03-06T09:27:56.903931035Z,,,true,2026-03-06T09:27:56.763350557Z,true,2026-03-06T09:27:56.844279506Z,01KK17K81K704ZHDT6G7MCSN66,2026-03-06T09:27:56.728873687Z
01KK182V9ADDJ6659K34SKS3MR,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:36:27.946369701Z,390,2026-03-06T09:36:27.946369701Z,,,true,2026-03-06T09:36:37.890663115Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:36:27.946369701Z,0,2026-03-06T09:36:27.946369701Z,true,2026-03-06T09:36:28.248402011Z,Stage 1,2026-03-06T09:36:27.946369701Z,01KK182V8M0SGQXCRZPG40XPXB,2026-03-06T09:36:27.946369701Z,9641,2026-03-06T09:36:37.900614003Z,1772789797896,2026-03-06T09:36:37.900614003Z,1,2026-03-06T09:36:27.946369701Z,1772789788255,2026-03-06T09:36:28.260076698Z,,,true,2026-03-06T09:36:28.184676386Z,true,2026-03-06T09:36:28.282859424Z,01KK182V9461BWPWGCB0QSEM9H,2026-03-06T09:36:27.946369701Z
01KK184RDFRS5PYD8F8Q5C49R6,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:37:30.543859911Z,390,2026-03-06T09:37:30.543859911Z,,,true,2026-03-06T09:37:37.299967473Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:37:30.543859911Z,0,2026-03-06T09:37:30.543859911Z,true,2026-03-06T09:37:30.976813473Z,Stage 1,2026-03-06T09:37:30.543859911Z,01KK184RC2B6QPW9KS7ZSVSHN3,2026-03-06T09:37:30.543859911Z,6322,2026-03-06T09:37:37.318009127Z,1772789857309,2026-03-06T09:37:37.318009127Z,1,2026-03-06T09:37:30.543859911Z,1772789850987,2026-03-06T09:37:30.993233456Z,,,true,2026-03-06T09:37:30.797997121Z,true,2026-03-06T09:37:31.009911141Z,01KK184RD88538FJ3YGADPWBS6,2026-03-06T09:37:30.543859911Z
01KK163CSC2758MYKXBMN35G6Z,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:01:48.716880652Z,600,2026-03-06T09:01:48.716880652Z,Time's up! You couldn't defeat the enemy in time.,2026-03-06T09:01:48.716880652Z,true,2026-03-06T09:02:09.263093661Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:01:48.716880652Z,5,2026-03-06T09:01:48.716880652Z,true,2026-03-06T09:01:48.765876084Z,Round Over,2026-03-06T09:01:48.716880652Z,01KK15ZACCMVS9G9GWWF4PMQW6,2026-03-06T09:01:48.716880652Z,20435,2026-03-06T09:02:09.279122913Z,1772787729268,2026-03-06T09:02:09.279122913Z,end,2026-03-06T09:01:48.716880652Z,1772787708833,2026-03-06T09:01:48.837965619Z,roundEnd,2026-03-06T09:01:48.716880652Z,true,2026-03-06T09:01:48.733394009Z,true,2026-03-06T09:01:48.78617453Z,01KK163CS7JZ10WZTWE09E9N2E,2026-03-06T09:01:48.716880652Z
01KK1640WQ052MXD4Q8B1F3W6G,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:02:09.303689497Z,390,2026-03-06T09:02:09.303689497Z,,,true,2026-03-06T09:02:16.928539045Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:02:09.303689497Z,0,2026-03-06T09:02:09.303689497Z,true,2026-03-06T09:02:09.551117968Z,Stage 1,2026-03-06T09:02:09.303689497Z,01KK1640VW63B5R36VJSNE32VW,2026-03-06T09:02:09.303689497Z,7372,2026-03-06T09:02:16.939498039Z,1772787736932,2026-03-06T09:02:16.939498039Z,1,2026-03-06T09:02:09.303689497Z,1772787729560,2026-03-06T09:02:09.563074399Z,,,true,2026-03-06T09:02:09.501174835Z,true,2026-03-06T09:02:09.572166302Z,01KK1640WFTMP67VN0FT955K79,2026-03-06T09:02:09.303689497Z
01KK17FM173C7K6JR665FRP4TH,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:25:57.927334624Z,390,2026-03-06T09:25:57.927334624Z,,,true,2026-03-06T09:26:21.541285056Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:25:57.927334624Z,1,2026-03-06T09:25:57.927334624Z,true,2026-03-06T09:25:57.991845028Z,Stage 2,2026-03-06T09:25:57.927334624Z,01KK17F8G1NYHA1KG0AH51R81S,2026-03-06T09:25:57.927334624Z,23481,2026-03-06T09:26:21.558092915Z,1772789181548,2026-03-06T09:26:21.558092915Z,2,2026-03-06T09:25:57.927334624Z,1772789158067,2026-03-06T09:25:58.069889193Z,,,true,2026-03-06T09:25:57.950609655Z,true,2026-03-06T09:25:58.025413782Z,01KK17FM12D4A6ZRK2Y9GTJH6B,2026-03-06T09:25:57.927334624Z
01KK182HDRXVJ7Y8CZ7C2P72P5,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:36:17.849038601Z,600,2026-03-06T09:36:17.849038601Z,Victory! You defeated the enemy!,2026-03-06T09:36:17.849038601Z,true,2026-03-06T09:36:27.906195281Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:36:17.849038601Z,3,2026-03-06T09:36:17.849038601Z,true,2026-03-06T09:36:17.931915871Z,Round Over,2026-03-06T09:36:17.849038601Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:36:17.849038601Z,9897,2026-03-06T09:36:27.920837095Z,1772789787914,2026-03-06T09:36:27.920837095Z,end,2026-03-06T09:36:17.849038601Z,1772789778017,2026-03-06T09:36:18.021191885Z,roundEnd,2026-03-06T09:36:17.849038601Z,true,2026-03-06T09:36:17.879549241Z,true,2026-03-06T09:36:17.960220915Z,01KK182HDKD7FWH53BQADEZ957,2026-03-06T09:36:17.849038601Z
01KK189Q4AGXFAD079D14JXZST,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:13.066442619Z,390,2026-03-06T09:40:13.066442619Z,,,true,2026-03-06T09:40:33.042018745Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:13.066442619Z,1,2026-03-06T09:40:13.066442619Z,true,2026-03-06T09:40:13.14394749Z,Stage 2,2026-03-06T09:40:13.066442619Z,01KK189H5CAY574PYHYMV8VTNE,2026-03-06T09:40:13.066442619Z,19816,2026-03-06T09:40:33.058163972Z,1772790033050,2026-03-06T09:40:33.058163972Z,2,2026-03-06T09:40:13.066442619Z,1772790013234,2026-03-06T09:40:13.239142754Z,,,true,2026-03-06T09:40:13.082539777Z,true,2026-03-06T09:40:13.169678515Z,01KK189Q43EVD1TNZ2VYFA2C2M,2026-03-06T09:40:13.066442619Z
